,Datetime,Tweet Id,Text,Username,Like Count,Reply Count,Retweet Count,Language
168,2022-02-13 18:01:12+00:00,1492921816297480196,"Had an hour-long phone conversation with @POTUS @JoeBiden. Talked about security, economy, existing risks, sanctions and Russian aggression. Details shortly.",ZelenskyyUa,5492,546,865,en
169,2022-02-13 18:01:03+00:00,1492921776803876867,"Мали годинну телефонну розмову з @POTUS @JoeBiden. Говорили про безпеку, економіку, наявні ризики, санкції та російську агресію. Деталі згодом.",ZelenskyyUa,2570,466,360,uk
170,2022-02-13 09:49:47+00:00,1492798144135974913,Discussed with @CharlesMichel sanctions &amp; counteraction to security challenges. Touched upon recent international talks &amp; intensification of the peace process within #N4. Committed to the diplomatic settlement of the conflict. Grateful to the 🇪🇺 for macro-financial support to 🇺🇦.,ZelenskyyUa,775,124,135,en
171,2022-02-13 09:49:42+00:00,1492798125077151748,"Важлива розмова з @CharlesMichel. Головні питання – спільна протидія безпековим викликам і санкції. Обговорили останні міжнародні перемовини, активізацію мирного процесу в межах #N4. Віддані дипломатичному врегулюванню конфлікту. Вдячний 🇪🇺 за макрофінансову підтримку 🇺🇦.",ZelenskyyUa,931,127,113,uk
172,2022-02-12 19:33:33+00:00,1492582667136688133,Essential conversation with my friend @JustinTrudeau on diplomatic efforts of our allies on de-escalation. Welcome 🇨🇦’s decision to strengthen 🇺🇦 with substantial financial package. Another powerful signal of  🇺🇦&amp;🇨🇦 standing together!,ZelenskyyUa,1325,144,217,en
173,2022-02-12 19:33:28+00:00,1492582648090447878,"Мав важливу розмову з моїм другом @JustinTrudeau про дипломатичні зусилля наших союзників щодо деескалації. Вітаю рішення 🇨🇦 надати значний фінансовий пакет для зміцнення України. Ще один потужний сигнал, що 🇺🇦 і 🇨🇦 разом!",ZelenskyyUa,1957,289,268,uk
174,2022-02-12 17:39:02+00:00,1492553848300490759,"Continued dialogue with @EmmanuelMacron. Thanked for his visit to 🇺🇦. Talked about the security situation &amp; ways to intensify the peace process within #N4, the TCG activities. Discussed latest international talks. Appreciate Macron's personal involvement in de-escalation process.",ZelenskyyUa,1839,93,440,en
175,2022-02-12 17:38:55+00:00,1492553819917537283,"Продовжили діалог з @EmmanuelMacron. Подякував за його візит до 🇺🇦. Говорили про безпекову ситуацію та шляхи активізації мирного процесу в межах #N4, ТКГ. Обмінялися думками щодо останніх міжнародних перемовин. Ціную особисту залученість Еммануеля Макрона у процес деескалації.",ZelenskyyUa,1051,143,118,uk
176,2022-02-11 15:09:23+00:00,1492153799514931203,"Discussed the peace process and the security situation with the current @OSCE Head, 🇵🇱 Minister of Foreign Affairs @RauZbigniew today in Kharkiv. Look forward to intensifying the TCG work and full unhindered implementation of the @OSCE_SMM mandate to guarantee peace in Donbas. https://t.co/78Ew98LOcz",ZelenskyyUa,716,124,98,en
177,2022-02-11 15:08:55+00:00,1492153680979705862,"Сьогодні у Харкові обговорив із чинним головою @OSCE, міністром закордонних справ 🇵🇱 @RauZbigniew мирний процес та безпекову ситуацію. Очікуємо на активізацію роботи ТКГ та безперешкодне й цілковите виконання мандату @OSCE_SMM для гарантування миру на 🇺🇦 Донбасі. https://t.co/JTmNMZzLZs",ZelenskyyUa,872,97,92,uk
178,2022-02-10 17:39:26+00:00,1491829175711326208,"During a phone conversation with my friend @AndrzejDuda, we discussed current diplomatic efforts on de-escalation. The agreement on transport permits was positively noted. I am grateful to friendly Poland for its stable support to Ukraine on the path of European integration.",ZelenskyyUa,769,69,134,en
179,2022-02-10 17:39:16+00:00,1491829132329685004,Під час телефонної розмови з моїм другом @AndrzejDuda обговорили актуальні дипломатичні зусилля з деескалації. Позитивно відзначили досягнення домовленості щодо транспортних дозволів. Вдячний дружній Польщі за стабільну підтримку України на шляху європейської інтеграції.,ZelenskyyUa,916,132,126,uk
180,2022-02-10 17:12:34+00:00,1491822410353553414,Discussed with @jensstoltenberg the diplomatic measures taken by @NATO and 🇺🇦 in response to threats from Russia. Grateful for the position of Allies on the need for de-escalation. Ukraine's participation in the #NATO Summit in June in Madrid was also touched upon.,ZelenskyyUa,738,61,147,en
181,2022-02-10 17:12:17+00:00,1491822342716203014,"Обговорив телефоном з @jensstoltenberg дипломатичні заходи, яких вживають 🇺🇦 й @NATO у відповідь на загрози з боку Росії. Вдячний за позицію членів Альянсу щодо необхідності деескалації. Торкнулися й участі України в Мадридському саміті #НАТО у червні.",ZelenskyyUa,910,153,127,uk
182,2022-02-09 19:04:17+00:00,1491488140292460546,"During a phone conversation with @RobertaMetsola, congratulated her on the recent election as President of the European Parliament. Thanked for the constant support to 🇺🇦 by @Europarl_EN in present security conditions. We continue cooperation to fulfill 🇺🇦's European aspirations. https://t.co/G4md67uKan",ZelenskyyUa,773,78,105,en
183,2022-02-09 19:04:05+00:00,1491488088379510786,У телефонній розмові з @RobertaMetsola привітав її з нещодавнім обранням Президенткою Європейського парламенту. Подякував за незмінну підтримку України з боку @Europarl_EN у сучасних безпекових умовах. Продовжуємо взаємодію з метою реалізації європейських прагнень 🇺🇦. https://t.co/BbVTdwQPBB,ZelenskyyUa,783,113,53,uk
184,2022-02-08 16:07:40+00:00,1491081304078622723,"Виступив на Diia Summit 2022. Дуже вдячний усім за грандіозну роботу й за ці 2 роки. Ми мріяли про державу, яка надає громадянам якісний сервіс. Для мене це передусім – швидко й зручно. Ми знаємо: те, що вчора звалося «мрія» – сьогодні називається «Дія». Головне – мріяти й діяти. https://t.co/BQf36SeVDS",ZelenskyyUa,1330,323,188,uk
185,2022-02-08 11:40:46+00:00,1491014135949447168,"Welcome to Ukraine @EmmanuelMacron! This is the first visit of the President of France to our country in 24 years. I'm convinced it will be fruitful for our states, as 🇺🇦 and 🇫🇷 are interested in deepening cooperation in the security sphere and strengthening economic cooperation. https://t.co/aV35oT0m24",ZelenskyyUa,4324,248,647,en
186,2022-02-08 11:40:14+00:00,1491014001224196101,"Вітаю в Україні доброго друга @EmmanuelMacron. Це – перший візит Президента Франції до нашої країни за останні 24 роки. Переконаний, він буде плідним для наших держав, адже 🇺🇦 й 🇫🇷 зацікавлені в поглибленні співпраці в безпековій сфері та посиленні економічної взаємодії. https://t.co/ibFCFVa3Ds",ZelenskyyUa,2066,384,304,uk
187,2022-02-05 13:41:59+00:00,1489957478137741315,"Türkiye Cumhuriyeti Cumhurbaşkanı Sn. Recep Tayyip Erdoğan’ın @RTErdogan ve eşi Sn. Emine Erdoğan’ın #Covid19 testlerinin pozitif çıkmasını eşim Olena ile üzüntüyle öğrendik. Arkadaşlarımız Tayyip bey ve Emine Hanıma geçmiş olsun dileklerimizi iletiyor, acil şifalar diliyoruz.",ZelenskyyUa,34780,860,3281,tr
188,2022-02-05 13:41:43+00:00,1489957411213524992,"Ми з Оленою з жалем дізналися про позитивний тест на #COVID19 у Президента Туреччини Реджепа Таїпа Ердогана @RTErdogan і його дружини Еміне Ердоган. Щиро бажаємо нашим друзям, пану Ердогану та пані Еміне, швидкого й легкого одужання!",ZelenskyyUa,11497,424,1098,uk
189,2022-02-05 13:12:32+00:00,1489950067142410244,Had a phone conversation with @eucopresident. Discussed current situation around 🇺🇦 &amp; its de-escalation within all existing formats. We're making diplomatic efforts to restore peace and continue practical cooperation in all areas. Grateful to 🇪🇺 for the continued support to 🇺🇦,ZelenskyyUa,634,98,74,en
190,2022-02-05 13:12:19+00:00,1489950010913533959,Провів телефонну розмову з @eucopresident. Обговорили поточну ситуацію навколо 🇺🇦 та її деескалацію в межах усіх наявних форматів. Докладаємо дипломатичних зусиль для відновлення миру. Продовжуємо практично взаємодіяти в усіх напрямах. Вдячний 🇪🇺 за незмінну підтримку 🇺🇦.,ZelenskyyUa,636,102,70,uk
191,2022-02-04 18:07:12+00:00,1489661833153814530,"Хлопці, дякуємо за характер і класну гру! Україна чекала півфіналу футзального Євро цілих 17 років. Віримо – шлях до фіналу буде значно коротшим. Ви – наші герої! Слава Україні! https://t.co/mwhl0D4EUP",ZelenskyyUa,2457,247,209,uk
192,2022-02-03 19:51:46+00:00,1489325760187879424,Continued dialogue with @EmmanuelMacron on countering security challenges and stepping up the peace process within the Normandy format. Agreed on further joint steps to maintain Ukraine's stability and enhance financial and economic cooperation. https://t.co/IFSNccIQUm,ZelenskyyUa,1309,153,273,en
193,2022-02-03 19:51:17+00:00,1489325639396204548,Продовжили діалог з @EmmanuelMacron щодо протидії безпековим викликам та активізації мирного процесу в межах Нормандського формату. Узгодили подальші спільні кроки для підтримки стійкості України й посилення фінансової та економічної взаємодії. https://t.co/MEnvxrPIhv,ZelenskyyUa,1018,158,106,uk
194,2022-02-02 20:47:41+00:00,1488977446879825928,"🇳🇱 is our important partner within the EU and the Alliance, one of the key trading partners in Europe and the second largest investor in the Ukrainian economy. New pages of success have emerged in the 🇺🇦 and 🇳🇱 partnership today.",ZelenskyyUa,731,120,90,en
195,2022-02-02 20:47:24+00:00,1488977373890547722,"🇳🇱 – наш важливий партнер у межах ЄС та Альянсу, один з ключових торговельних партнерів у Європі та другий найбільший інвестор в українську економіку. Сьогодні у партнерстві 🇺🇦 та 🇳🇱 з'явилися нові сторінки успіху.",ZelenskyyUa,1238,114,158,uk
196,2022-02-02 19:21:17+00:00,1488955700592222218,"Many thanks to @BorisJohnson and the British people for their support and aid. With your help, Ukraine will withstand. https://t.co/v0LNVIuunI",ZelenskyyUa,920,82,139,en
197,2022-02-02 19:21:08+00:00,1488955664793747457,Велика подяка @BorisJohnson та народу Великої Британії 🇬🇧 за підтримку України 🇺🇦. https://t.co/v0LNVIuunI,ZelenskyyUa,1410,109,187,uk
198,2022-02-01 20:49:57+00:00,1488615628835598345,"Our friends will always be welcome. Especially those willing to help in difficult times, like @BorisJohnson. Thank you for a fruitful cooperation, support &amp; assistance to our defense capabilities. We look forward to further developing cooperation for security and peace in Europe. https://t.co/oiwLuy6CSV",ZelenskyyUa,2376,209,451,en
199,2022-02-01 20:49:39+00:00,1488615550850940930,"Ми завжди раді друзям. Особливо таким, які готові прийти на допомогу в скрутні часи, як @BorisJohnson. Дякуємо за плідну співпрацю, за підтримку й сприяння нашим оборонним можливостям. Розраховуємо на подальший розвиток співпраці заради безпеки та миру у Європі. https://t.co/qYuEmWSQOB",ZelenskyyUa,1997,242,289,uk
200,2022-01-28 21:00:19+00:00,1487168684300939271,"Told @EmmanuelMacron that it was his active position that made the #N4 advisers’ meeting possible. The 1st document since 2019 appeared. Agreed to keep the pace. As long as conditions are conducive, we must meet &amp; talk.  The ongoing negotiations reduce the chance of escalation. https://t.co/AR7AMYCaU4",ZelenskyyUa,1775,331,394,en
201,2022-01-28 21:00:04+00:00,1487168620497190914,"Сказав телефоном @EmmanuelMacron, що саме його активна позиція зробила зустріч радників #N4 можливою. З'явився перший з 2019 року документ. Домовилися не збавляти темп. Поки умови сприяють, треба зустрічатися й говорити. Коли тривають перемовини, ризик ескалації зменшується. https://t.co/OGt6Oiiimg",ZelenskyyUa,940,291,130,uk
202,2022-01-28 18:35:36+00:00,1487132268057481218,"Grateful to @richardbranson and the global business community for supporting 🇺🇦. Innovative businessmen best understand the key vectors of human development. Hence, their call to unite and defend 🇺🇦's sovereignty, in particular by imposing sanctions on the aggressor, is crucial.",ZelenskyyUa,838,91,126,en
203,2022-01-28 18:35:30+00:00,1487132239242665987,"Дякую @richardbranson і світовій бізнес-спільноті за підтримку України. Інноваційні підприємці найкраще розуміють ключові напрями розвитку людства. Тож їхній заклик об’єднатися та відстояти суверенітет України, зокрема, застосувавши санкції до агресора, – надзвичайно важливий.",ZelenskyyUa,1263,152,177,uk
204,2022-01-27 20:56:19+00:00,1486805290402078726,Had a long phone conversation with @POTUS. Discussed recent diplomatic efforts on de-escalation and agreed on joint actions for the future. Thanked President @JoeBiden for the ongoing military assistance. Possibilities for financial support to Ukraine were also discussed. https://t.co/pAsQLYAuig,ZelenskyyUa,11232,758,1852,en
205,2022-01-27 20:56:06+00:00,1486805234722775045,"Мав довгу телефонну розмову з @POTUS. Обговорили поточні дипломатичні зусилля з деескалації та узгодили спільні дії на майбутнє. Подякував Президентові @JoeBiden за військову допомогу, що триває. Обговорили також можливості щодо фінансової підтримки України. https://t.co/eUBfEaeZA7",ZelenskyyUa,1232,256,189,uk
206,2022-01-27 05:48:08+00:00,1486576739178405888,"Canada joins the countries supporting 🇺🇦’s defence.
Grateful to 🇨🇦 &amp; my friend @JustinTrudeau for a timely decision. 
Appreciate extension &amp; expansion of Unifier as well as a provision of non-lethal equipment, intelligence sharing and support to defend against the cyber attacks.",ZelenskyyUa,1543,110,266,en
207,2022-01-27 05:47:57+00:00,1486576693926150146,"Вдячний 🇨🇦 та моєму другові @JustinTrudeau за своєчасне рішення на підтримку обороноздатності 🇺🇦. Цінуємо продовження та розширення місії #UNIFIER, надання нелетального озброєння, обмін розвідувальною інформацією та допомогу в захисті від кібератак.",ZelenskyyUa,1107,156,166,uk
208,2022-01-24 12:05:57+00:00,1485584657676709891,"Grateful to @vonderleyen for a timely EU decision to grant €1,2 bln macro-financial assistance to Ukraine. Strong Ukraine is key for European security. The EU once again demonstrates its firm support for Ukraine 🤝",ZelenskyyUa,2500,296,384,en
209,2022-01-24 12:05:43+00:00,1485584598453174279,"Вдячний @vonderleyen за своєчасне рішення ЄС надати €1,2 млрд макрофінансової допомоги Україні. Сильна Україна має ключове значення для європейської безпеки. ЄС укотре демонструє тверду підтримку України. 🤝",ZelenskyyUa,1792,421,292,uk
210,2022-01-21 17:19:28+00:00,1484576392616546306,Thank you @POTUS for the unprecedented  🇺🇸 diplomatic and military assistance for 🇺🇦. https://t.co/GfxDqdl1q8,ZelenskyyUa,20094,675,3362,en
211,2022-01-21 17:18:47+00:00,1484576221161742336,Дякую @POTUS за безпрецедентну дипломатичну та військову допомогу 🇺🇸 для 🇺🇦. https://t.co/GfxDqdl1q8,ZelenskyyUa,1127,174,162,uk
212,2022-01-21 15:43:01+00:00,1484552117402619908,"Welcome Canada’s decision to grant $120 mln to support Ukraine. Strong Ukraine is the key to European security. Canada demonstrates once again the real devotion to the spirit of special partnership between our two countries
@JustinTrudeau 🤝",ZelenskyyUa,1813,133,337,en
213,2022-01-21 15:42:46+00:00,1484552056681775104,"Вітаю рішення Канади виділити $120 млн на допомогу Україні. Сильна Україна є запорукою безпеки Європи. Канада вкотре демонструє відданість духу особливого партнерства між нашими країнами. 
@JustinTrudeau 🤝",ZelenskyyUa,1792,282,282,uk
214,2022-01-21 09:15:39+00:00,1484454633930166274,"Grateful to 🇵🇱 people &amp; @AndrzejDuda for consistently supporting 🇺🇦’s territorial integrity, sovereignty &amp; Euro-Atlantic integration. Such support is especially important in these hard times. Glad that we are working together to confront the security challenges in the region. https://t.co/vC9s0ykhSj",ZelenskyyUa,1867,179,254,en
215,2022-01-21 09:15:10+00:00,1484454512328912901,"Дякую народові 🇵🇱 та @AndrzejDuda за послідовну підтримку територіальної цілісності й суверенітету 🇺🇦, євроатлантичної інтеграції нашої держави. Така підтримка особливо важлива у нинішній важкий час. Радий, що ми діємо спільно задля протистояння безпековим викликам у регіоні. https://t.co/RSrBDsiUoY",ZelenskyyUa,1053,102,154,uk
216,2022-01-20 15:19:01+00:00,1484183691853111301,"Productive talks with my friend @AndrzejDuda are underway. Discussed security challenges, lifting obstacles in the transport sphere, enhancing energy interaction. Agreed on a further schedule of meetings.",ZelenskyyUa,775,85,116,en
217,2022-01-20 15:18:52+00:00,1484183654871945222,"Тривають продуктивні переговори з моїм другом @AndrzejDuda. Обговорили безпекові виклики, усунення перешкод у транспортній сфері, посилення енергетичної взаємодії. Визначили подальший графік зустрічей.",ZelenskyyUa,957,209,155,uk
218,2022-01-20 14:29:19+00:00,1484171183264129025,We want to remind the great powers that there are no minor incursions and small nations. Just as there are no minor casualties and little grief from the loss of loved ones. I say this as the President of a great power 🇺🇦,ZelenskyyUa,46052,1684,8948,en
219,2022-01-20 14:29:10+00:00,1484171144743714818,"Хочемо нагадати великим державам, що незначних агресій не буває і маленьких народів не буває. Як не буває й незначних жертв і маленького горя від втрати близьких. Кажу це як Президент великої держави 🇺🇦.",ZelenskyyUa,3479,794,637,uk
220,2022-01-19 13:55:44+00:00,1483800345222561793,Had a phone conversation with @jensstoltenberg. Exchanged information and views on the diplomatic efforts needed for stability in Europe. Discussed preparations for the NATO Summit in June and 🇺🇦's possible participation in it. The open door policy remains unchanged!,ZelenskyyUa,766,102,137,en
221,2022-01-19 13:55:30+00:00,1483800286804475907,Поговорив телефоном з @jensstoltenberg. Обмінялися інформацією та поглядами на необхідні дипломатичні зусилля для стабільності у Європі. Обговорили підготовку до червневого саміту НАТО й можливу участь у ньому 🇺🇦. Політика відкритих дверей залишається незмінною!,ZelenskyyUa,790,237,106,uk
222,2022-01-19 12:38:44+00:00,1483780965868744713,Ended negotiations with @SecBlinken. I appreciate personal involvement in the de-escalation of the situation around 🇺🇦. Grateful for 🇺🇸's political &amp; security support. Count on enhancing economic &amp; financial cooperation. I'm sure there will be no decision about 🇺🇦 without 🇺🇦. https://t.co/MNGvHqBKE2,ZelenskyyUa,938,107,180,en
223,2022-01-19 12:38:20+00:00,1483780865679310850,"Завершили переговори із @SecBlinken. Ціную особисту залученість до процесу деескалації ситуації навколо України. Вдячний за дієву політичну та безпекову підтримку 🇺🇸. Розраховую на посилення економічної та фінансової взаємодії. Переконаний, жодного рішення про 🇺🇦 без 🇺🇦 не буде. https://t.co/8W5jqUmcdM",ZelenskyyUa,959,211,152,uk
224,2022-01-18 18:28:38+00:00,1483506634051706883,"Met with Minister of Foreign Affairs of Canada Melanie Joly. Talked about security challenges around Ukraine. Exchanged views on stabilizing the situation. Once again, Canada reaffirmed its continued support for Ukraine's territorial integrity and independence. https://t.co/MhUrYxiTss",ZelenskyyUa,740,109,107,en
225,2022-01-18 18:28:19+00:00,1483506554271850500,Прийняв пані міністра закордонних справ Канади Мелані Жолі. Говорили про безпекові виклики навколо України. Обмінялися баченням щодо стабілізації ситуації. 🇨🇦 вкотре підтвердила незмінну підтримку територіальної цілісності й незалежності 🇺🇦. https://t.co/3PLl9wn7FI,ZelenskyyUa,1307,279,166,uk
226,2022-01-13 19:58:18+00:00,1481717260733534213,Had a fruitful conversation with @BorisJohnson. Discussed the security situation around Ukraine. Exchanged views on possible steps for de-escalation. Working together to achieve peace. I appreciate the continued support of 🇬🇧 for 🇺🇦's sovereignty and territorial integrity.,ZelenskyyUa,620,180,89,en
227,2022-01-13 19:58:13+00:00,1481717238088540168,Провів плідну розмову з @BorisJohnson. Обговорили безпекову ситуацію навколо України. Обмінялися думками щодо можливих кроків з деескалації. Докладаємо спільних зусиль для досягнення миру. Ціную незмінну підтримку 🇬🇧 суверенітету й територіальної цілісності 🇺🇦.,ZelenskyyUa,825,212,98,uk
228,2022-01-13 16:12:22+00:00,1481660401402191875,"For the first time in 10 years, the Ukrainian Sich-2-30 satellite built in Dnipro as part of the National Space Program was launched into space. The device was delivered by a @SpaceX rocket. We look forward to seeing the first photos taken by the new Ukrainian satellite. https://t.co/axoBfxeMLL",ZelenskyyUa,913,96,144,en
229,2022-01-13 15:53:38+00:00,1481655688526848018,"Вперше за 10 років у космос відправлено український супутник «Січ-2-30», який виготовили у Дніпрі в межах Національної космічної програми. Доправила апарат ракета від @SpaceX. З нетерпінням чекаємо перших фото, зроблених новим українським супутником. https://t.co/ppydhvLdiC",ZelenskyyUa,1712,259,274,uk
230,2022-01-11 16:38:39+00:00,1480942239886897155,"I talked on phone with @JustinTrudeau. I briefed him on security situation in Donbas. We exchanged views on international efforts to de-escalate. We discussed a possibility of continuing #UNIFIER mission, agreed to seek fair compensation for families of #PS752 victims together. https://t.co/VGbZtLbzuU",ZelenskyyUa,747,153,99,en
231,2022-01-11 16:38:12+00:00,1480942125923590149,Поговорив телефоном з @JustinTrudeau. Поінформував про безпекову ситуацію на Донбасі. Обмінялися баченням міжнародних зусиль для деескалації. Обговорили можливість продовження місії #UNIFIER та домовилися разом добиватися справедливої компенсації родинам жертв катастрофи #PS752. https://t.co/ZmeXTD4fnF,ZelenskyyUa,682,179,97,uk
232,2022-01-10 12:56:59+00:00,1480524069321822208,I congratulated @ignaziocassis on taking office of President of Switzerland. We discussed security situation around Ukraine. We exchanged views on the fight against #COVID19 pandemic. We agreed to continue cooperation in preparation for 5th Ukraine Reform Conference in Lugano.,ZelenskyyUa,319,60,36,en
233,2022-01-10 12:56:53+00:00,1480524042000076806,Привітав @ignaziocassis зі вступом на посаду Президента Швейцарії. Обговорили безпекову ситуацію навколо України. Обмінялися думками щодо боротьби з пандемією COVID-19. Домовилися продовжити тісну взаємодію з підготовки 5-ї Конференції з питань реформ в Україні в Лугано.,ZelenskyyUa,740,254,96,uk
234,2022-01-08 16:36:40+00:00,1479854576551534599,Dzisiaj obchodzimy 30. rocznicę nawiązania stosunków dyplomatycznych między 🇺🇦 i 🇵🇱. Doceniamy nasze partnerstwo strategiczne i prawdziwie przyjacielskie relacje. Razem z @AndrzejDuda nadal tworzymy nowe wspólne historie sukcesu 🇺🇦 i 🇵🇱. https://t.co/HGjl4I7vSu,ZelenskyyUa,1469,163,150,pl
235,2022-01-08 16:36:06+00:00,1479854437577461767,Сьогодні відзначаємо 30 років з дня встановлення дипломатичних відносин між 🇺🇦 та 🇵🇱. Цінуємо наше стратегічне партнерство та справді дружні взаємини. Разом з @AndrzejDuda працюємо далі над новими історіями успіху 🇺🇦 та 🇵🇱. https://t.co/RRlPRPyFU6,ZelenskyyUa,1522,215,174,uk
236,2022-01-08 09:15:12+00:00,1479743479727239168,Thank you @SenSchumer + @SenTedCruz for agreeing on a vote to stop Russia’s NordStream 2. 🇺🇦 asks all its friends in the US Senate to vote for S.3436 Protecting Europe's Energy Security Implementation Act: https://t.co/rnnYfGDagr,ZelenskyyUa,777,123,177,en
237,2022-01-08 09:15:02+00:00,1479743435921887233,Дякую @SenSchumer і @SenTedCruz за згоду поставити на голосування зупинку російського «Північного потоку – 2». 🇺🇦 просить усіх своїх друзів у Сенаті США підтримати закон про захист енергетичної безпеки Європи S.3436: https://t.co/rnnYfGDagr,ZelenskyyUa,596,159,110,uk
238,2022-01-06 15:23:11+00:00,1479111311619346439,"Святий Різдвяний вечір – це найкраща мить для порозуміння та примирення. З усіма, кого образив сам, і з усіма, хто образив тебе. Нехай усе це залишиться в минулому, у наші сім’ї прийде достаток, у наші домівки – щастя, а в нашу країну – мир і процвітання. https://t.co/KLOaz2uHrg",ZelenskyyUa,1317,501,224,uk
239,2022-01-02 22:19:06+00:00,1477766426945536001,"The first international talk of the year with @POTUS proves the special nature of our relations. Joint actions of 🇺🇦, 🇺🇸 and partners in keeping peace in Europe, preventing further escalation, reforms, deoligarchization were discussed. We appreciate the unwavering support of 🇺🇦.",ZelenskyyUa,925,198,207,en
240,2022-01-02 22:18:51+00:00,1477766363477381121,"Перша міжнародна розмова року із @POTUS доводить особливий характер наших відносин. Обговорили спільні дії 🇺🇦,🇺🇸 та партнерів зі збереження миру в Європі і недопущення подальшої ескалації, реформи та деолігархізацію. Цінуємо непохитну підтримку 🇺🇦.",ZelenskyyUa,1108,340,174,uk
241,2022-01-01 12:23:34+00:00,1477254170256281603,"Congratulations to @EmmanuelMacron on starting his EU presidency @Europe2022FR. I wish success in advancing ambitious EU agenda, overcoming challenges. We look forward to support of 🇺🇦 European aspirations, more deepening 🇺🇦-🇪🇺 cooperation, especially in security area. #EU2022FR",ZelenskyyUa,402,89,47,en
242,2022-01-01 12:23:20+00:00,1477254108721602563,"Вітаю @EmmanuelMacron з початком головування 🇫🇷 в Раді ЄС @Europe2022FR. Бажаю успіхів у просуванні амбітного порядку денного ЄС і подоланні викликів. Розраховуємо на підтримку європейських прагнень 🇺🇦 і подальше поглиблення співпраці 🇺🇦-🇪🇺, зокрема у сфері безпеки. #EU2022FR",ZelenskyyUa,630,126,64,uk
243,2021-12-31 19:05:39+00:00,1476992968401772554,"As we have agreed with our Strategic Partner 🇺🇸, nothing about 🇺🇦 without 🇺🇦. Look forward to talking again with @POTUS this Sunday to coordinate our steps for the sake of peace in Ukraine and security in Europe",ZelenskyyUa,621,99,94,en
244,2021-12-31 19:05:30+00:00,1476992929269002249,"Як ми й домовилися з нашим стратегічним партнером – 🇺🇸, нічого про 🇺🇦 без 🇺🇦. Запланували в неділю чергові перемовини з @POTUS, щоб скоординувати наші кроки заради миру в Україні та безпеки у Європі.",ZelenskyyUa,1135,230,176,uk
245,2021-12-29 17:21:02+00:00,1476241862964957184,I had a phone conversation with @SecBlinken. We agreed to continue consultations to reconcile positions and coordinate diplomatic efforts to achieve peace. I was assured of full 🇺🇸 support for 🇺🇦 in countering Russian aggression.,ZelenskyyUa,687,134,137,en
246,2021-12-29 17:20:46+00:00,1476241796405477382,Провів телефонну розмову з @SecBlinken. Домовилися продовжити консультації для узгодження позицій та координації дипломатичних зусиль заради досягнення миру. Отримав запевнення у повній підтримці 🇺🇦 з боку 🇺🇸 у протидії російській агресії.,ZelenskyyUa,789,234,115,uk
247,2021-12-25 06:45:49+00:00,1474632456271708162,"Цими днями мільйони людей в Україні та на планеті Земля відзначають Різдво Христове! Символ найкращих людських чеснот – любові, доброти та милосердя. Нехай вони об'єднують кожну нашу родину й нашу одну велику сім’ю – Україну! https://t.co/Bi2i1oP0m6",ZelenskyyUa,1531,454,284,uk
248,2021-12-24 18:33:30+00:00,1474448163201327105,"We had an important, productive talk with the co-chairs of the Ukrainian caucuses, senators, congressmen @congressdotgov on the Christmas Eve. We appreciate strong bicameral, bipartisan support for Ukraine. It is especially important for keeping peace and security in the region! https://t.co/OkSmEzb6NZ",ZelenskyyUa,420,76,62,en
249,2021-12-24 18:32:59+00:00,1474448031852507137,Провели важливу й продуктивну розмову зі співголовами українських кокусів і великою групою сенаторів і конгресменів @congressdotgov у переддень Різдва. Цінуємо потужну двопалатну й двопартійну підтримку України. Це особливо важливо для збереження миру й безпеки у регіоні! https://t.co/oDZE3i7WDM,ZelenskyyUa,596,155,100,uk
250,2021-12-21 10:23:17+00:00,1473237631261716488,"Вперше ми зібрали всіх послів України у новому форматі для щирої й відвертої розмови. Маємо змінити стиль і філософію зовнішньої політики 🇺🇦. Вона має бути швидкою, креативною, амбітною та результативною. https://t.co/wLpTJUvIP6",ZelenskyyUa,918,405,145,uk
251,2021-12-21 10:21:07+00:00,1473237087788933122,"For the first time, we gathered all the ambassadors of Ukraine in a new format for a sincere and frank talk. We need to change the style and philosophy of 🇺🇦 foreign policy. It must be fast, creative, ambitious and fruitful. https://t.co/rp52UpIsQd",ZelenskyyUa,558,85,72,en
252,2021-12-20 16:08:22+00:00,1472962085969616906,I had a phone conversation with @niinisto. The security situation on the Ukrainian border was discussed. I shared my vision on the necessary international efforts to de-escalate it.,ZelenskyyUa,357,96,43,en
253,2021-12-20 16:08:12+00:00,1472962043674304527,Провів телефонну розмову з @niinisto. Обговорили безпекову ситуацію на українському кордоні. Поділився баченням необхідних міжнародних зусиль для її деескалації.,ZelenskyyUa,476,127,68,uk
254,2021-12-20 10:42:26+00:00,1472880061300813824,"I am glad to see my true friends @AndrzejDuda and @GitanasNauseda in the snowy Carpathians. Within the Lublin Triangle, we are talking about security and coordinating further steps to address common challenges. https://t.co/oHggaSEuPo",ZelenskyyUa,731,90,122,en
255,2021-12-20 10:42:01+00:00,1472879957110046730,Радий бачити у засніжених Карпатах своїх справжніх друзів @AndrzejDuda й @GitanasNauseda. У межах Люблінського трикутника говоримо про безпеку та координуємо подальші кроки з протидії спільним викликам. https://t.co/X3Ou0XUReU,ZelenskyyUa,986,155,139,uk
